Manuscript H-ID,rec_Title,repository_key (Organisation) H-ID,Short name / acronym,Full name of organisation,Country(ies),repository_key (Organisation) Record Title,idno,iiif manifest
6511,"Cambridge (Massachusetts), Harvard University, Houghton Library, MS Typ 0443.1",740138,"Cambridge (Massachusetts), Harvard University, Houghton Library","Cambridge (Massachusetts), Harvard University, Houghton Library",USA,"Cambridge (Massachusetts), Harvard University, Houghton Library",MS Typ 0443.1,https://iiif.lib.harvard.edu/manifests/drs:48280898
6512,"Cambridge (Massachusetts), Harvard University, Houghton Library, MS Typ 0463",740138,"Cambridge (Massachusetts), Harvard University, Houghton Library","Cambridge (Massachusetts), Harvard University, Houghton Library",USA,"Cambridge (Massachusetts), Harvard University, Houghton Library",MS Typ 0463,https://iiif.lib.harvard.edu/manifests/drs:422676207
6513,"Cambridge (Massachusetts), Harvard University, Houghton Library, MS Typ 0464",740138,"Cambridge (Massachusetts), Harvard University, Houghton Library","Cambridge (Massachusetts), Harvard University, Houghton Library",USA,"Cambridge (Massachusetts), Harvard University, Houghton Library",MS Typ 0464,https://iiif.lib.harvard.edu/manifests/drs:49756151
6523,"Cambridge (Massachusetts), Harvard University, Houghton Library, MS Typ 0957",740138,"Cambridge (Massachusetts), Harvard University, Houghton Library","Cambridge (Massachusetts), Harvard University, Houghton Library",USA,"Cambridge (Massachusetts), Harvard University, Houghton Library",MS Typ 0957,https://iiif.lib.harvard.edu/manifests/drs:6522890
6524,"Cambridge (Massachusetts), Harvard University, Houghton Library, MS Typ 0958",740138,"Cambridge (Massachusetts), Harvard University, Houghton Library","Cambridge (Massachusetts), Harvard University, Houghton Library",USA,"Cambridge (Massachusetts), Harvard University, Houghton Library",MS Typ 0958,https://iiif.lib.harvard.edu/manifests/drs:6522891
6525,"Cambridge (Massachusetts), Harvard University, Houghton Library, MS Typ 0999",740138,"Cambridge (Massachusetts), Harvard University, Houghton Library","Cambridge (Massachusetts), Harvard University, Houghton Library",USA,"Cambridge (Massachusetts), Harvard University, Houghton Library",MS Typ 0999,https://iiif.lib.harvard.edu/manifests/drs:9899749
6526,"Cambridge (Massachusetts), Harvard University, Houghton Library, Widener 2 (HEW 7.11.11)",740138,"Cambridge (Massachusetts), Harvard University, Houghton Library","Cambridge (Massachusetts), Harvard University, Houghton Library",USA,"Cambridge (Massachusetts), Harvard University, Houghton Library",Widener 2 (HEW 7.11.11),https://iiif.lib.harvard.edu/manifests/drs:47779375
6601,"Collegeville (Minnesota), Saint John's University. Hill Museum & Manuscript Library. Special Collections, Bethune Ms. 1",740152,"Collegeville (Minnesota), Saint John's University. Hill Museum & Manuscript Library. Special Collections","Collegeville (Minnesota), Saint John's University. Hill Museum & Manuscript Library. Special Collections",USA,"Collegeville (Minnesota), Saint John's University. Hill Museum & Manuscript Library. Special Collections",Bethune Ms. 1,https://www.vhmml.org/image/manifest/510579
6670,"Los Angeles UCLA Library, Department of Special Collections, Charles E. Young Research Library, Coll. 170 Ms. 050",740173,"Los Angeles UCLA Library, Department of Special Collections, Charles E. Young Research Library","Los Angeles, University of California Los Angeles Library, Department of Special Collections, Charles E. Young Research Library",USA,"Los Angeles UCLA Library, Department of Special Collections, Charles E. Young Research Library",Coll. 170 Ms. 050,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0009vj21/manifest
6671,"Los Angeles UCLA Library, Department of Special Collections, Charles E. Young Research Library, Coll. 170 Ms. 685",740173,"Los Angeles UCLA Library, Department of Special Collections, Charles E. Young Research Library","Los Angeles, University of California Los Angeles Library, Department of Special Collections, Charles E. Young Research Library",USA,"Los Angeles UCLA Library, Department of Special Collections, Charles E. Young Research Library",Coll. 170 Ms. 685,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s0t51/manifest
6672,"Los Angeles UCLA Library, Department of Special Collections, Charles E. Young Research Library, Coll. 170 Ms. 686",740173,"Los Angeles UCLA Library, Department of Special Collections, Charles E. Young Research Library","Los Angeles, University of California Los Angeles Library, Department of Special Collections, Charles E. Young Research Library",USA,"Los Angeles UCLA Library, Department of Special Collections, Charles E. Young Research Library",Coll. 170 Ms. 686,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s39xh/manifest
6673,"Los Angeles UCLA Library, Department of Special Collections, Charles E. Young Research Library, Coll. 170 Ms. 692",740173,"Los Angeles UCLA Library, Department of Special Collections, Charles E. Young Research Library","Los Angeles, University of California Los Angeles Library, Department of Special Collections, Charles E. Young Research Library",USA,"Los Angeles UCLA Library, Department of Special Collections, Charles E. Young Research Library",Coll. 170 Ms. 692,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s75h5/manifest
6682,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library, Beinecke MS 0009",740181,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library","New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library",USA,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library",Beinecke MS 0009,https://collections.library.yale.edu/manifests/2014406
6683,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library, Beinecke MS 0010",740181,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library","New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library",USA,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library",Beinecke MS 0010,https://collections.library.yale.edu/manifests/10269840
6684,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library, Beinecke MS 0016",740181,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library","New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library",USA,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library",Beinecke MS 0016,https://collections.library.yale.edu/manifests/10506542
6685,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library, Beinecke MS 0017",740181,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library","New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library",USA,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library",Beinecke MS 0017,https://collections.library.yale.edu/manifests/11684572
6687,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library, Beinecke MS 0107",740181,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library","New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library",USA,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library",Beinecke MS 0107,https://collections.library.yale.edu/manifests/2004051
6688,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library, Beinecke MS 0108",740181,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library","New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library",USA,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library",Beinecke MS 0108,https://collections.library.yale.edu/manifests/16929066
6689,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library, Beinecke MS 0109",740181,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library","New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library",USA,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library",Beinecke MS 0109,https://collections.library.yale.edu/manifests/10255877
6690,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library, Beinecke MS 0110",740181,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library","New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library",USA,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library",Beinecke MS 0110,https://collections.library.yale.edu/manifests/2014405
6692,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library, Beinecke MS 0217",740181,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library","New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library",USA,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library",Beinecke MS 0217,https://collections.library.yale.edu/manifests/2013985
6693,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library, Beinecke MS 0287",740181,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library","New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library",USA,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library",Beinecke MS 0287,https://collections.library.yale.edu/manifests/2004052
6694,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library, Beinecke MS 0435",740181,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library","New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library",USA,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library",Beinecke MS 0435,https://collections.library.yale.edu/manifests/2034084
6695,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library, Marston MS 022",740181,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library","New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library",USA,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library",Marston MS 022,https://collections.library.yale.edu/manifests/2013548
6696,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library, Beinecke MS 0400",740181,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library","New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library",USA,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library",Beinecke MS 0400,https://collections.library.yale.edu/manifests/2001878
6698,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library, Beinecke MS 0505",740181,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library","New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library",USA,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library",Beinecke MS 0505,https://collections.library.yale.edu/manifests/17368175
6699,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library, Beinecke MS 0514",740181,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library","New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library",USA,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library",Beinecke MS 0514,https://collections.library.yale.edu/manifests/9998855
6700,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library, Beinecke MS 0525.1",740181,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library","New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library",USA,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library",Beinecke MS 0525.1,https://collections.library.yale.edu/manifests/10520811
6704,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library, Beinecke MS 0577",740181,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library","New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library",USA,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library",Beinecke MS 0577,https://collections.library.yale.edu/manifests/9998893
6706,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library, Beinecke MS 0657",740181,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library","New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library",USA,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library",Beinecke MS 0657,https://collections.library.yale.edu/manifests/9998934
6707,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library, Beinecke MS 0662",740181,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library","New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library",USA,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library",Beinecke MS 0662,https://collections.library.yale.edu/manifests/9998936
6708,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library, Beinecke MS 0663",740181,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library","New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library",USA,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library",Beinecke MS 0663,https://collections.library.yale.edu/manifests/9998937
6709,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library, Beinecke MS 0664",740181,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library","New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library",USA,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library",Beinecke MS 0664,https://collections.library.yale.edu/manifests/9998938
6710,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library, Beinecke MS 0748.1",740181,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library","New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library",USA,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library",Beinecke MS 0748.1,https://collections.library.yale.edu/manifests/10520308
6711,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library, Beinecke MS 0806",740181,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library","New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library",USA,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library",Beinecke MS 0806,https://collections.library.yale.edu/manifests/10958725
6712,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library, Beinecke MS 1053",740181,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library","New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library",USA,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library",Beinecke MS 1053,https://collections.library.yale.edu/manifests/10621958
7088,"Philadelphia, Free Library of Philadelphia, Lewis E 212",740201,"Philadelphia, Free Library of Philadelphia","Philadelphia, Free Library of Philadelphia",USA,"Philadelphia, Free Library of Philadelphia",Lewis E 212,https://iiif.archive.org/iiif/lewis_e_212/manifest.json
7089,"Philadelphia, Free Library of Philadelphia, Lewis E 208",740201,"Philadelphia, Free Library of Philadelphia","Philadelphia, Free Library of Philadelphia",USA,"Philadelphia, Free Library of Philadelphia",Lewis E 208,https://iiif.archive.org/iiif/lewis_e_208/manifest.json
7092,"Philadelphia, Free Library of Philadelphia, Lewis E 85",740201,"Philadelphia, Free Library of Philadelphia","Philadelphia, Free Library of Philadelphia",USA,"Philadelphia, Free Library of Philadelphia",Lewis E 85,https://iiif.archive.org/iiif/lewis_e_085/manifest.json
7093,"Philadelphia, Free Library of Philadelphia, Lewis E 88",740201,"Philadelphia, Free Library of Philadelphia","Philadelphia, Free Library of Philadelphia",USA,"Philadelphia, Free Library of Philadelphia",Lewis E 88,https://iiif.archive.org/iiif/lewis_e_088/manifest.json
7094,"Philadelphia, Free Library of Philadelphia, Lewis E 89",740201,"Philadelphia, Free Library of Philadelphia","Philadelphia, Free Library of Philadelphia",USA,"Philadelphia, Free Library of Philadelphia",Lewis E 89,https://iiif.archive.org/iiif/lewis_e_089/manifest.json
7095,"Philadelphia, Free Library of Philadelphia, Lewis E 90",740201,"Philadelphia, Free Library of Philadelphia","Philadelphia, Free Library of Philadelphia",USA,"Philadelphia, Free Library of Philadelphia",Lewis E 90,https://iiif.archive.org/iiif/lewis_e_090/manifest.json
7096,"Philadelphia, Free Library of Philadelphia, Lewis E 92",740201,"Philadelphia, Free Library of Philadelphia","Philadelphia, Free Library of Philadelphia",USA,"Philadelphia, Free Library of Philadelphia",Lewis E 92,https://iiif.archive.org/iiif/lewis_e_092/manifest.json
7097,"Philadelphia, Free Library of Philadelphia, Lewis E 94",740201,"Philadelphia, Free Library of Philadelphia","Philadelphia, Free Library of Philadelphia",USA,"Philadelphia, Free Library of Philadelphia",Lewis E 94,https://iiif.archive.org/iiif/lewis_e_094/manifest.json
7098,"Philadelphia, Free Library of Philadelphia, Lewis E 95",740201,"Philadelphia, Free Library of Philadelphia","Philadelphia, Free Library of Philadelphia",USA,"Philadelphia, Free Library of Philadelphia",Lewis E 95,https://iiif.archive.org/iiif/lewis_e_095/manifest.json
7099,"Philadelphia, Free Library of Philadelphia, Lewis E 96",740201,"Philadelphia, Free Library of Philadelphia","Philadelphia, Free Library of Philadelphia",USA,"Philadelphia, Free Library of Philadelphia",Lewis E 96,https://iiif.archive.org/iiif/lewis_e_096/manifest.json
7100,"Philadelphia, Free Library of Philadelphia, Lewis E 97",740201,"Philadelphia, Free Library of Philadelphia","Philadelphia, Free Library of Philadelphia",USA,"Philadelphia, Free Library of Philadelphia",Lewis E 97,https://iiif.archive.org/iiif/lewis_e_097/manifest.json
7101,"Philadelphia, Free Library of Philadelphia, Lewis E 98",740201,"Philadelphia, Free Library of Philadelphia","Philadelphia, Free Library of Philadelphia",USA,"Philadelphia, Free Library of Philadelphia",Lewis E 98,https://iiif.archive.org/iiif/lewis_e_098/manifest.json
7102,"Philadelphia, Free Library of Philadelphia, Lewis E 99",740201,"Philadelphia, Free Library of Philadelphia","Philadelphia, Free Library of Philadelphia",USA,"Philadelphia, Free Library of Philadelphia",Lewis E 99,https://iiif.archive.org/iiif/lewis_e_099/manifest.json
7103,"Philadelphia, Free Library of Philadelphia, Lewis E 100",740201,"Philadelphia, Free Library of Philadelphia","Philadelphia, Free Library of Philadelphia",USA,"Philadelphia, Free Library of Philadelphia",Lewis E 100,https://iiif.archive.org/iiif/lewis_e_100/manifest.json
7104,"Philadelphia, Free Library of Philadelphia, Lewis E 101",740201,"Philadelphia, Free Library of Philadelphia","Philadelphia, Free Library of Philadelphia",USA,"Philadelphia, Free Library of Philadelphia",Lewis E 101,https://iiif.archive.org/iiif/lewis_e_101/manifest.json
7105,"Philadelphia, Free Library of Philadelphia, Lewis E 102",740201,"Philadelphia, Free Library of Philadelphia","Philadelphia, Free Library of Philadelphia",USA,"Philadelphia, Free Library of Philadelphia",Lewis E 102,https://iiif.archive.org/iiif/lewis_e_102/manifest.json
7106,"Philadelphia, Free Library of Philadelphia, Lewis E 103",740201,"Philadelphia, Free Library of Philadelphia","Philadelphia, Free Library of Philadelphia",USA,"Philadelphia, Free Library of Philadelphia",Lewis E 103,https://iiif.archive.org/iiif/lewis_e_103/manifest.json
7107,"Philadelphia, Free Library of Philadelphia, Lewis E 104",740201,"Philadelphia, Free Library of Philadelphia","Philadelphia, Free Library of Philadelphia",USA,"Philadelphia, Free Library of Philadelphia",Lewis E 104,https://iiif.archive.org/iiif/lewis_e_104/manifest.json
7108,"Philadelphia, Free Library of Philadelphia, Lewis E 105",740201,"Philadelphia, Free Library of Philadelphia","Philadelphia, Free Library of Philadelphia",USA,"Philadelphia, Free Library of Philadelphia",Lewis E 105,https://iiif.archive.org/iiif/lewis_e_105/manifest.json
7109,"Philadelphia, Free Library of Philadelphia, Lewis E 106",740201,"Philadelphia, Free Library of Philadelphia","Philadelphia, Free Library of Philadelphia",USA,"Philadelphia, Free Library of Philadelphia",Lewis E 106,https://iiif.archive.org/iiif/lewis_e_106/manifest.json
7110,"Philadelphia, Free Library of Philadelphia, Lewis E 107",740201,"Philadelphia, Free Library of Philadelphia","Philadelphia, Free Library of Philadelphia",USA,"Philadelphia, Free Library of Philadelphia",Lewis E 107,https://iiif.archive.org/iiif/lewis_e_107/manifest.json
7111,"Philadelphia, Free Library of Philadelphia, Lewis E 108",740201,"Philadelphia, Free Library of Philadelphia","Philadelphia, Free Library of Philadelphia",USA,"Philadelphia, Free Library of Philadelphia",Lewis E 108,https://iiif.archive.org/iiif/lewis_e_108/manifest.json
7112,"Philadelphia, Free Library of Philadelphia, Lewis E 109",740201,"Philadelphia, Free Library of Philadelphia","Philadelphia, Free Library of Philadelphia",USA,"Philadelphia, Free Library of Philadelphia",Lewis E 109,https://iiif.archive.org/iiif/lewis_e_109/manifest.json
7113,"Philadelphia, Free Library of Philadelphia, Lewis E 110",740201,"Philadelphia, Free Library of Philadelphia","Philadelphia, Free Library of Philadelphia",USA,"Philadelphia, Free Library of Philadelphia",Lewis E 110,https://iiif.archive.org/iiif/lewis_e_110/manifest.json
7114,"Philadelphia, Free Library of Philadelphia, Lewis E 111",740201,"Philadelphia, Free Library of Philadelphia","Philadelphia, Free Library of Philadelphia",USA,"Philadelphia, Free Library of Philadelphia",Lewis E 111,https://iiif.archive.org/iiif/lewis_e_111/manifest.json
7115,"Philadelphia, Free Library of Philadelphia, Lewis E 112",740201,"Philadelphia, Free Library of Philadelphia","Philadelphia, Free Library of Philadelphia",USA,"Philadelphia, Free Library of Philadelphia",Lewis E 112,https://iiif.archive.org/iiif/lewis_e_112/manifest.json
7116,"Philadelphia, Free Library of Philadelphia, Lewis E 123",740201,"Philadelphia, Free Library of Philadelphia","Philadelphia, Free Library of Philadelphia",USA,"Philadelphia, Free Library of Philadelphia",Lewis E 123,https://iiif.archive.org/iiif/lewis_e_123/manifest.json
7117,"Philadelphia, Free Library of Philadelphia, Lewis E 124",740201,"Philadelphia, Free Library of Philadelphia","Philadelphia, Free Library of Philadelphia",USA,"Philadelphia, Free Library of Philadelphia",Lewis E 124,https://iiif.archive.org/iiif/lewis_e_124/manifest.json
7118,"Philadelphia, Free Library of Philadelphia, Lewis E 125",740201,"Philadelphia, Free Library of Philadelphia","Philadelphia, Free Library of Philadelphia",USA,"Philadelphia, Free Library of Philadelphia",Lewis E 125,https://iiif.archive.org/iiif/lewis_e_125/manifest.json
7119,"Philadelphia, Free Library of Philadelphia, Lewis E 126",740201,"Philadelphia, Free Library of Philadelphia","Philadelphia, Free Library of Philadelphia",USA,"Philadelphia, Free Library of Philadelphia",Lewis E 126,https://iiif.archive.org/iiif/lewis_e_126/manifest.json
7120,"Philadelphia, Free Library of Philadelphia, Lewis E 127",740201,"Philadelphia, Free Library of Philadelphia","Philadelphia, Free Library of Philadelphia",USA,"Philadelphia, Free Library of Philadelphia",Lewis E 127,https://iiif.archive.org/iiif/lewis_e_127/manifest.json
7121,"Philadelphia, Free Library of Philadelphia, Lewis E 128",740201,"Philadelphia, Free Library of Philadelphia","Philadelphia, Free Library of Philadelphia",USA,"Philadelphia, Free Library of Philadelphia",Lewis E 128,https://iiif.archive.org/iiif/lewis_e_128/manifest.json
7122,"Philadelphia, Free Library of Philadelphia, Lewis E 133",740201,"Philadelphia, Free Library of Philadelphia","Philadelphia, Free Library of Philadelphia",USA,"Philadelphia, Free Library of Philadelphia",Lewis E 133,https://iiif.archive.org/iiif/lewis_e_133/manifest.json
7124,"Philadelphia, Free Library of Philadelphia, Lewis E 86",740201,"Philadelphia, Free Library of Philadelphia","Philadelphia, Free Library of Philadelphia",USA,"Philadelphia, Free Library of Philadelphia",Lewis E 86,https://iiif.archive.org/iiif/lewis_e_086/manifest.json
7125,"Philadelphia, Free Library of Philadelphia, Lewis E 87",740201,"Philadelphia, Free Library of Philadelphia","Philadelphia, Free Library of Philadelphia",USA,"Philadelphia, Free Library of Philadelphia",Lewis E 87,https://iiif.archive.org/iiif/lewis_e_087/manifest.json
7126,"Philadelphia, Free Library of Philadelphia, Lewis E 93",740201,"Philadelphia, Free Library of Philadelphia","Philadelphia, Free Library of Philadelphia",USA,"Philadelphia, Free Library of Philadelphia",Lewis E 93,https://iiif.archive.org/iiif/lewis_e_093/manifest.json
7127,"Philadelphia, Free Library of Philadelphia, Lewis E 113",740201,"Philadelphia, Free Library of Philadelphia","Philadelphia, Free Library of Philadelphia",USA,"Philadelphia, Free Library of Philadelphia",Lewis E 113,https://iiif.archive.org/iiif/lewis_e_113/manifest.json
7128,"Philadelphia, Free Library of Philadelphia, Lewis E 114",740201,"Philadelphia, Free Library of Philadelphia","Philadelphia, Free Library of Philadelphia",USA,"Philadelphia, Free Library of Philadelphia",Lewis E 114,https://iiif.archive.org/iiif/lewis_e_114/manifest.json
7129,"Philadelphia, Free Library of Philadelphia, Lewis E 115",740201,"Philadelphia, Free Library of Philadelphia","Philadelphia, Free Library of Philadelphia",USA,"Philadelphia, Free Library of Philadelphia",Lewis E 115,https://iiif.archive.org/iiif/lewis_e_115/manifest.json
7130,"Philadelphia, Free Library of Philadelphia, Lewis E 116",740201,"Philadelphia, Free Library of Philadelphia","Philadelphia, Free Library of Philadelphia",USA,"Philadelphia, Free Library of Philadelphia",Lewis E 116,https://iiif.archive.org/iiif/lewis_e_116/manifest.json
7131,"Philadelphia, Free Library of Philadelphia, Lewis E 117",740201,"Philadelphia, Free Library of Philadelphia","Philadelphia, Free Library of Philadelphia",USA,"Philadelphia, Free Library of Philadelphia",Lewis E 117,https://iiif.archive.org/iiif/lewis_e_117/manifest.json
7132,"Philadelphia, Free Library of Philadelphia, Lewis E 118",740201,"Philadelphia, Free Library of Philadelphia","Philadelphia, Free Library of Philadelphia",USA,"Philadelphia, Free Library of Philadelphia",Lewis E 118,https://iiif.archive.org/iiif/lewis_e_118/manifest.json
7133,"Philadelphia, Free Library of Philadelphia, Lewis E 119",740201,"Philadelphia, Free Library of Philadelphia","Philadelphia, Free Library of Philadelphia",USA,"Philadelphia, Free Library of Philadelphia",Lewis E 119,https://iiif.archive.org/iiif/lewis_e_119/manifest.json
7134,"Philadelphia, Free Library of Philadelphia, Lewis E 120",740201,"Philadelphia, Free Library of Philadelphia","Philadelphia, Free Library of Philadelphia",USA,"Philadelphia, Free Library of Philadelphia",Lewis E 120,https://iiif.archive.org/iiif/lewis_e_120/manifest.json
7135,"Philadelphia, Free Library of Philadelphia, Lewis E 121",740201,"Philadelphia, Free Library of Philadelphia","Philadelphia, Free Library of Philadelphia",USA,"Philadelphia, Free Library of Philadelphia",Lewis E 121,https://iiif.archive.org/iiif/lewis_e_121/manifest.json
7136,"Philadelphia, Free Library of Philadelphia, Lewis E 122",740201,"Philadelphia, Free Library of Philadelphia","Philadelphia, Free Library of Philadelphia",USA,"Philadelphia, Free Library of Philadelphia",Lewis E 122,https://iiif.archive.org/iiif/lewis_e_122/manifest.json
7137,"Philadelphia, Free Library of Philadelphia, Lewis E 206",740201,"Philadelphia, Free Library of Philadelphia","Philadelphia, Free Library of Philadelphia",USA,"Philadelphia, Free Library of Philadelphia",Lewis E 206,https://iiif.archive.org/iiif/lewis_e_206/manifest.json
7138,"Philadelphia, Free Library of Philadelphia, Lewis E 214",740201,"Philadelphia, Free Library of Philadelphia","Philadelphia, Free Library of Philadelphia",USA,"Philadelphia, Free Library of Philadelphia",Lewis E 214,https://iiif.archive.org/iiif/lewis_e_214/manifest.json
7144,"Philadelphia, Free Library of Philadelphia, Widener 3",740201,"Philadelphia, Free Library of Philadelphia","Philadelphia, Free Library of Philadelphia",USA,"Philadelphia, Free Library of Philadelphia",Widener 3,https://iiif.archive.org/iiif/widener_003/manifest.json
7145,"Philadelphia, Free Library of Philadelphia, Widener 4",740201,"Philadelphia, Free Library of Philadelphia","Philadelphia, Free Library of Philadelphia",USA,"Philadelphia, Free Library of Philadelphia",Widener 4,https://iiif.archive.org/iiif/widener_004/manifest.json
7146,"Philadelphia, Free Library of Philadelphia, Widener 5",740201,"Philadelphia, Free Library of Philadelphia","Philadelphia, Free Library of Philadelphia",USA,"Philadelphia, Free Library of Philadelphia",Widener 5,https://iiif.archive.org/iiif/widener_005/manifest.json
7147,"Philadelphia, Free Library of Philadelphia, Widener 6",740201,"Philadelphia, Free Library of Philadelphia","Philadelphia, Free Library of Philadelphia",USA,"Philadelphia, Free Library of Philadelphia",Widener 6,https://iiif.archive.org/iiif/widener_006/manifest.json
7148,"Philadelphia, Free Library of Philadelphia, Widener 7",740201,"Philadelphia, Free Library of Philadelphia","Philadelphia, Free Library of Philadelphia",USA,"Philadelphia, Free Library of Philadelphia",Widener 7,https://iiif.archive.org/iiif/widener_007/manifest.json
7149,"Philadelphia, Free Library of Philadelphia, Widener 8",740201,"Philadelphia, Free Library of Philadelphia","Philadelphia, Free Library of Philadelphia",USA,"Philadelphia, Free Library of Philadelphia",Widener 8,https://iiif.archive.org/iiif/widener_008/manifest.json
7150,"Philadelphia, Free Library of Philadelphia, Widener 9",740201,"Philadelphia, Free Library of Philadelphia","Philadelphia, Free Library of Philadelphia",USA,"Philadelphia, Free Library of Philadelphia",Widener 9,https://iiif.archive.org/iiif/widener_009/manifest.json
7151,"Philadelphia, Library Company, 5",740202,"Philadelphia, Library Company","Philadelphia, Library Company",USA,"Philadelphia, Library Company",5,https://iiif.archive.org/iiif/lcp_ms5/manifest.json
