"from","to","weight"
"Le Mans","Liège [1401 to 1500]",35
"Le Mans","Lille Saint-Pierre",53
"Le Mans","Limoges",54
"Le Mans","Limoges Saint-Martial O.S.B.",55
"Le Mans","Lisieux",57
"Le Mans","Loches",63
"Le Mans","Lund",38
"Le Mans","Lyon",57
"Le Mans","Lyre Notre-Dame O.S.B.",41
"Le Mans","Mâcon",64
"Le Mans","Maguelonne",40
"Le Mans","Mainz",37
"Le Mans","Marmoutier O.S.B.",57
"Le Mans","Marseille",51
"Le Mans","Marseille Saint-Victor O.S.B.",42
"Le Mans","Meaux",52
"Le Mans","Mende",38
"Le Mans","Metz",54
"Le Mans","Metz Saint-Arnould O.S.B.",31
"Le Mans","Mons Sainte-Waudru O.S.A.",64
"Le Mans","Mont Saint-Michel",29
"Le Mans","Montier-la-Celle O.S.B.",33
"Le Mans","Montiéramey O.S.B.",55
"Le Mans","Montmajour O.S.B.",44
"Le Mans","Mouzon Notre-Dame O.S.B.",44
"Le Mans","Nantes",68
"Le Mans","Narbonne",33
"Le Mans","Nevers",63
"Le Mans","Nivelles Sainte-Gertrude",43
"Le Mans","Noyon",64
"Le Mans","O.Cael.",34
"Le Mans","O.Camal.",48
"Le Mans","O.Carm.",56
"Le Mans","O.Cart.",30
"Le Mans","O.Cist.",64
"Le Mans","O.Hosp.",61
"Le Mans","O.P.",34
"Le Mans","O.Praem.",56
"Le Mans","O.S.B. Vall.",27
"Le Mans","O.T.",33
"Le Mans","Orléans",63
"Le Mans","Oulx",60
"Le Mans","Paris",41
"Le Mans","Paris Saint-Germain des Prés O.S.B.",37
"Le Mans","Paris Saint-Victor O.S.A.",47
"Le Mans","Paris Sainte-Geneviève O.S.A.",55
"Le Mans","Passau",16
"Le Mans","Plasencia",45
"Le Mans","Poitiers",70
"Le Mans","Poitiers Saint-Croix O.S.B.",20
"Le Mans","Poitiers Sainte-Trinité O.S.B. f.",12
"Le Mans","Regensburg",30
"Le Mans","Reims",68
"Le Mans","Reims Saint-Denis O.S.A.",48
"Le Mans","Rennes [1401 to 1500]",68
"Le Mans","Rennes [1430]",66
"Le Mans","Rennes Notre-Dame-en-Saint-Melaine",68
"Le Mans","Roma",49
"Le Mans","Romans-sur-Isère Saint-Barnard",55
"Le Mans","Ronse Sint-Hermes",55
"Le Mans","Rouen",49
"Le Mans","Rouen Saint-Ouen O.S.B.",27
"Le Mans","Saint-Antoine des Champs O.Cist.",56
"Le Mans","Saint-Brieuc",59
"Le Mans","Saint-Denis O.S.B.",59
"Le Mans","Saint-Lô Sainte-Croix O.S.A.",47
"Le Mans","Saint-Magloire",46
"Le Mans","Saint-Malo",63
"Le Mans","Saint-Omer [1201 to 1300]",66
"Le Mans","Saint-Omer [1518]",60
"Le Mans","Saint-Omer Saint-Bertin O.S.B.",49
"Le Mans","Saint-Paul-Trois-Châteaux",47
"Le Mans","Saint-Pierre de La Couture O.S.B.",72
"Le Mans","Saint-Pol-de-Léon",42
"Le Mans","Saint-Quentin",71
"Le Mans","Saint-Quentin-en-l'Isle O.S.B.",33
"Le Mans","Saint-Riquier",56
"Le Mans","Saint-Savin-en-Lavedan O.S.B.",18
"Le Mans","Saint-Thierry Saint-Thierry O.S.B.",48
"Le Mans","Saintes",62
"Le Mans","Sarum",60
"Le Mans","Saumur Saint-Florent O.S.B.",63
"Le Mans","Séez",50
"Le Mans","Senlis",71
"Le Mans","Senones",46
"Le Mans","Sens",55
"Le Mans","Sens Saint-Pierre-le-Vif O.S.B.",53
"Le Mans","Sevilla",62
"Le Mans","Siegburg Michaelsberg O.S.B.",30
"Le Mans","Sion-en-Valais",64
"Le Mans","Sisteron",32
"Le Mans","Soissons",80
"Le Mans","Strasbourg",35
"Le Mans","Tarbes",46
"Le Mans","Tarentaise",53
"Le Mans","Thérouanne [1401 to 1500]",68
"Le Mans","Thérouanne [1488]",61
"Le Mans","Tiron Sainte-Trinité O.S.B.",60
"Le Mans","Toul",59
"Le Mans","Toulouse",29
"Le Mans","Tournai",49
"Le Mans","Tournus",33
"Le Mans","Tours [1401 to 1600]",72
"Le Mans","Tours [1501 to 1600]",72
"Le Mans","Tours Saint-Julien O.S.B.",75
"Le Mans","Tours Saint-Martin",60
"Le Mans","Tréguier",70
"Le Mans","Troarn Saint-Martin O.S.B.",23
"Le Mans","Troyes [1470 to 1507]",56
"Le Mans","Troyes [1536]",44
"Le Mans","Utrecht",35
"Le Mans","Uzès",35
"Le Mans","Valence",59
"Le Mans","Valence Saint-Ruf",54
"Le Mans","Valencia",26
"Le Mans","Valladolid",49
"Le Mans","Vendôme",45
"Le Mans","Verdun",71
"Le Mans","Vich",46
"Le Mans","Vienne",49
"Le Mans","Villeneuve-lès-Avignon Saint-André O.S.B.",47
"Le Mans","Villiers-aux-Nonnains Notre-Dame O.S.B.f",47
"Le Mans","Viviers",58
"Le Mans","Watten O.S.A.",48
"Le Mans","Westminster Saint Mary O.S.B.",50
"Le Mans","Winchester Saint Mary O.S.B.",18
"Le Mans","Worms",27
"Le Mans","Würtzburg",30
"Le Mans","York",50
"Le Puy-en-Velay","Lérida",57
"Le Puy-en-Velay","Lérins O.S.B.",31
"Le Puy-en-Velay","Liège [1201 to 1300]",38
"Le Puy-en-Velay","Liège [1401 to 1500]",59
"Le Puy-en-Velay","Lille Saint-Pierre",30
"Le Puy-en-Velay","Limoges",36
"Le Puy-en-Velay","Limoges Saint-Martial O.S.B.",36
"Le Puy-en-Velay","Lisieux",25
"Le Puy-en-Velay","Loches",21
"Le Puy-en-Velay","Lund",50
"Le Puy-en-Velay","Lyon",44
"Le Puy-en-Velay","Lyre Notre-Dame O.S.B.",21
"Le Puy-en-Velay","Mâcon",37
"Le Puy-en-Velay","Maguelonne",62
"Le Puy-en-Velay","Mainz",58
"Le Puy-en-Velay","Marmoutier O.S.B.",26
"Le Puy-en-Velay","Marseille",35
"Le Puy-en-Velay","Marseille Saint-Victor O.S.B.",27
"Le Puy-en-Velay","Meaux",32
"Le Puy-en-Velay","Mende",63
"Le Puy-en-Velay","Metz",31
"Le Puy-en-Velay","Metz Saint-Arnould O.S.B.",37
"Le Puy-en-Velay","Mons Sainte-Waudru O.S.A.",34
"Le Puy-en-Velay","Mont Saint-Michel",13
"Le Puy-en-Velay","Montier-la-Celle O.S.B.",30
"Le Puy-en-Velay","Montiéramey O.S.B.",31
"Le Puy-en-Velay","Montmajour O.S.B.",29
"Le Puy-en-Velay","Mouzon Notre-Dame O.S.B.",46
"Le Puy-en-Velay","Nantes",33
"Le Puy-en-Velay","Narbonne",62
"Le Puy-en-Velay","Nevers",28
"Le Puy-en-Velay","Nivelles Sainte-Gertrude",21
"Le Puy-en-Velay","Noyon",30
"Le Puy-en-Velay","O.Cael.",13
"Le Puy-en-Velay","O.Camal.",40
"Le Puy-en-Velay","O.Carm.",32
"Le Puy-en-Velay","O.Cart.",31
"Le Puy-en-Velay","O.Cist.",41
"Le Puy-en-Velay","O.Hosp.",39
"Le Puy-en-Velay","O.P.",58
"Le Puy-en-Velay","O.Praem.",33
"Le Puy-en-Velay","O.S.B. Vall.",40
"Le Puy-en-Velay","O.T.",58
"Le Puy-en-Velay","Orléans",28
"Le Puy-en-Velay","Oulx",44
"Le Puy-en-Velay","Paris",19
"Le Puy-en-Velay","Paris Saint-Germain des Prés O.S.B.",35
"Le Puy-en-Velay","Paris Saint-Victor O.S.A.",21
"Le Puy-en-Velay","Paris Sainte-Geneviève O.S.A.",24
"Le Puy-en-Velay","Passau",16
"Le Puy-en-Velay","Plasencia",26
"Le Puy-en-Velay","Poitiers",33
"Le Puy-en-Velay","Poitiers Saint-Croix O.S.B.",22
"Le Puy-en-Velay","Poitiers Sainte-Trinité O.S.B. f.",15
"Le Puy-en-Velay","Regensburg",56
"Le Puy-en-Velay","Reims",29
"Le Puy-en-Velay","Reims Saint-Denis O.S.A.",15
"Le Puy-en-Velay","Rennes [1401 to 1500]",29
"Le Puy-en-Velay","Rennes [1430]",25
"Le Puy-en-Velay","Rennes Notre-Dame-en-Saint-Melaine",32
"Le Puy-en-Velay","Roma",38
"Le Puy-en-Velay","Romans-sur-Isère Saint-Barnard",36
"Le Puy-en-Velay","Ronse Sint-Hermes",26
"Le Puy-en-Velay","Rouen",22
"Le Puy-en-Velay","Rouen Saint-Ouen O.S.B.",18
"Le Puy-en-Velay","Saint-Antoine des Champs O.Cist.",40
"Le Puy-en-Velay","Saint-Brieuc",20
"Le Puy-en-Velay","Saint-Denis O.S.B.",35
"Le Puy-en-Velay","Saint-Lô Sainte-Croix O.S.A.",29
"Le Puy-en-Velay","Saint-Magloire",43
"Le Puy-en-Velay","Saint-Malo",24
"Le Puy-en-Velay","Saint-Omer [1201 to 1300]",32
"Le Puy-en-Velay","Saint-Omer [1518]",28
"Le Puy-en-Velay","Saint-Omer Saint-Bertin O.S.B.",25
"Le Puy-en-Velay","Saint-Paul-Trois-Châteaux",58
"Le Puy-en-Velay","Saint-Pierre de La Couture O.S.B.",16
"Le Puy-en-Velay","Saint-Pol-de-Léon",17
"Le Puy-en-Velay","Saint-Quentin",31
"Le Puy-en-Velay","Saint-Quentin-en-l'Isle O.S.B.",29
"Le Puy-en-Velay","Saint-Riquier",42
"Le Puy-en-Velay","Saint-Savin-en-Lavedan O.S.B.",13
"Le Puy-en-Velay","Saint-Thierry Saint-Thierry O.S.B.",30
"Le Puy-en-Velay","Saintes",36
"Le Puy-en-Velay","Sarum",25
"Le Puy-en-Velay","Saumur Saint-Florent O.S.B.",32
"Le Puy-en-Velay","Séez",20
"Le Puy-en-Velay","Senlis",39
"Le Puy-en-Velay","Senones",25
"Le Puy-en-Velay","Sens",26
"Le Puy-en-Velay","Sens Saint-Pierre-le-Vif O.S.B.",30
"Le Puy-en-Velay","Sevilla",37
"Le Puy-en-Velay","Siegburg Michaelsberg O.S.B.",31
"Le Puy-en-Velay","Sion-en-Valais",43
"Le Puy-en-Velay","Sisteron",48
"Le Puy-en-Velay","Soissons",34
"Le Puy-en-Velay","Strasbourg",56
"Le Puy-en-Velay","Tarbes",31
"Le Puy-en-Velay","Tarentaise",60
"Le Puy-en-Velay","Thérouanne [1401 to 1500]",33
"Le Puy-en-Velay","Thérouanne [1488]",24
"Le Puy-en-Velay","Tiron Sainte-Trinité O.S.B.",32
"Le Puy-en-Velay","Toul",34
"Le Puy-en-Velay","Toulouse",57
"Le Puy-en-Velay","Tournai",25
"Le Puy-en-Velay","Tournus",25
"Le Puy-en-Velay","Tours [1401 to 1600]",29
"Le Puy-en-Velay","Tours [1501 to 1600]",50
"Le Puy-en-Velay","Tours Saint-Julien O.S.B.",37
"Le Puy-en-Velay","Tours Saint-Martin",25
"Le Puy-en-Velay","Tréguier",25
"Le Puy-en-Velay","Troarn Saint-Martin O.S.B.",12
"Le Puy-en-Velay","Troyes [1470 to 1507]",20
"Le Puy-en-Velay","Troyes [1536]",15
"Le Puy-en-Velay","Utrecht",58
"Le Puy-en-Velay","Uzès",61
"Le Puy-en-Velay","Valence",48
"Le Puy-en-Velay","Valence Saint-Ruf",40
"Le Puy-en-Velay","Valencia",59
"Le Puy-en-Velay","Valladolid",37
"Le Puy-en-Velay","Vendôme",27
"Le Puy-en-Velay","Verdun",39
"Le Puy-en-Velay","Vich",32
"Le Puy-en-Velay","Vienne",34
"Le Puy-en-Velay","Villeneuve-lès-Avignon Saint-André O.S.B.",31
"Le Puy-en-Velay","Villiers-aux-Nonnains Notre-Dame O.S.B.f",47
"Le Puy-en-Velay","Viviers",48
"Le Puy-en-Velay","Watten O.S.A.",13
"Le Puy-en-Velay","Westminster Saint Mary O.S.B.",50
"Le Puy-en-Velay","Winchester Saint Mary O.S.B.",18
"Le Puy-en-Velay","Worms",58
"Le Puy-en-Velay","Würtzburg",57
"Le Puy-en-Velay","York",21
"Lérida","Lérins O.S.B.",28
"Lérida","Liège [1201 to 1300]",28
"Lérida","Liège [1401 to 1500]",57
"Lérida","Lille Saint-Pierre",32
"Lérida","Limoges",32
"Lérida","Limoges Saint-Martial O.S.B.",35
"Lérida","Lisieux",20
"Lérida","Loches",20
"Lérida","Lund",62
"Lérida","Lyon",24
"Lérida","Lyre Notre-Dame O.S.B.",15
"Lérida","Mâcon",30
"Lérida","Maguelonne",81
"Lérida","Mainz",59
"Lérida","Marmoutier O.S.B.",24
"Lérida","Marseille",43
"Lérida","Marseille Saint-Victor O.S.B.",28
"Lérida","Meaux",30
"Lérida","Mende",76
"Lérida","Metz",25
"Lérida","Metz Saint-Arnould O.S.B.",26
"Lérida","Mons Sainte-Waudru O.S.A.",34
"Lérida","Mont Saint-Michel",39
"Lérida","Montier-la-Celle O.S.B.",28
"Lérida","Montiéramey O.S.B.",30
"Lérida","Montmajour O.S.B.",32
"Lérida","Mouzon Notre-Dame O.S.B.",24
"Lérida","Nantes",33
"Lérida","Narbonne",69
"Lérida","Nevers",20
"Lérida","Nivelles Sainte-Gertrude",10
"Lérida","Noyon",30
"Lérida","O.Cael.",23
"Lérida","O.Camal.",36
"Lérida","O.Carm.",35
"Lérida","O.Cart.",33
"Lérida","O.Cist.",37
"Lérida","O.Hosp.",33
"Lérida","O.P.",73
"Lérida","O.Praem.",35
"Lérida","O.S.B. Vall.",32
"Lérida","O.T.",75
"Lérida","Orléans",22
"Lérida","Oulx",38
"Lérida","Paris",13
"Lérida","Paris Saint-Germain des Prés O.S.B.",29
"Lérida","Paris Saint-Victor O.S.A.",24
"Lérida","Paris Sainte-Geneviève O.S.A.",26
"Lérida","Passau",20
"Lérida","Plasencia",36
"Lérida","Poitiers",33
"Lérida","Poitiers Saint-Croix O.S.B.",31
"Lérida","Poitiers Sainte-Trinité O.S.B. f.",17
"Lérida","Regensburg",51
"Lérida","Reims",22
"Lérida","Reims Saint-Denis O.S.A.",13
"Lérida","Rennes [1401 to 1500]",22
"Lérida","Rennes [1430]",24
"Lérida","Rennes Notre-Dame-en-Saint-Melaine",28
"Lérida","Roma",32
"Lérida","Romans-sur-Isère Saint-Barnard",41
"Lérida","Ronse Sint-Hermes",20
"Lérida","Rouen",20
"Lérida","Rouen Saint-Ouen O.S.B.",25
"Lérida","Saint-Antoine des Champs O.Cist.",35
"Lérida","Saint-Brieuc",22
"Lérida","Saint-Denis O.S.B.",29
"Lérida","Saint-Lô Sainte-Croix O.S.A.",22
"Lérida","Saint-Magloire",41
"Lérida","Saint-Malo",20
"Lérida","Saint-Omer [1201 to 1300]",26
"Lérida","Saint-Omer [1518]",26
"Lérida","Saint-Omer Saint-Bertin O.S.B.",30
"Lérida","Saint-Paul-Trois-Châteaux",58
"Lérida","Saint-Pierre de La Couture O.S.B.",22
"Lérida","Saint-Pol-de-Léon",15
"Lérida","Saint-Quentin",30
"Lérida","Saint-Quentin-en-l'Isle O.S.B.",31
"Lérida","Saint-Riquier",35
"Lérida","Saint-Savin-en-Lavedan O.S.B.",24
"Lérida","Saint-Thierry Saint-Thierry O.S.B.",40
"Lérida","Saintes",28
"Lérida","Sarum",22
"Lérida","Saumur Saint-Florent O.S.B.",26
"Lérida","Séez",24
"Lérida","Senlis",30
"Lérida","Senones",26
"Lérida","Sens",22
"Lérida","Sens Saint-Pierre-le-Vif O.S.B.",23
"Lérida","Sevilla",40
"Lérida","Siegburg Michaelsberg O.S.B.",28
"Lérida","Sion-en-Valais",31
"Lérida","Sisteron",64
"Lérida","Soissons",33
"Lérida","Strasbourg",51
"Lérida","Tarbes",35
"Lérida","Tarentaise",38
"Lérida","Thérouanne [1401 to 1500]",32
"Lérida","Thérouanne [1488]",24
"Lérida","Tiron Sainte-Trinité O.S.B.",32
"Lérida","Toul",33
"Lérida","Toulouse",71
"Lérida","Tournai",25
"Lérida","Tournus",36
"Lérida","Tours [1401 to 1600]",24
"Lérida","Tours [1501 to 1600]",50
"Lérida","Tours Saint-Julien O.S.B.",30
"Lérida","Tours Saint-Martin",16
"Lérida","Tréguier",24
"Lérida","Troarn Saint-Martin O.S.B.",23
"Lérida","Troyes [1470 to 1507]",15
"Lérida","Troyes [1536]",20
"Lérida","Utrecht",63
"Lérida","Uzès",75
"Lérida","Valence",24
"Lérida","Valence Saint-Ruf",46
"Lérida","Valencia",75
"Lérida","Valladolid",32
"Lérida","Vendôme",25
"Lérida","Verdun",32
"Lérida","Vich",39
"Lérida","Vienne",38
"Lérida","Villeneuve-lès-Avignon Saint-André O.S.B.",34
"Lérida","Villiers-aux-Nonnains Notre-Dame O.S.B.f",33
"Lérida","Viviers",31
"Lérida","Watten O.S.A.",21
"Lérida","Westminster Saint Mary O.S.B.",35
"Lérida","Winchester Saint Mary O.S.B.",11
"Lérida","Worms",47
"Lérida","Würtzburg",51
"Lérida","York",21
"Lérins O.S.B.","Liège [1201 to 1300]",30
"Lérins O.S.B.","Liège [1401 to 1500]",22
"Lérins O.S.B.","Lille Saint-Pierre",48
"Lérins O.S.B.","Limoges",46
"Lérins O.S.B.","Limoges Saint-Martial O.S.B.",54
"Lérins O.S.B.","Lisieux",34
"Lérins O.S.B.","Loches",40
"Lérins O.S.B.","Lund",24
"Lérins O.S.B.","Lyon",41
"Lérins O.S.B.","Lyre Notre-Dame O.S.B.",29
"Lérins O.S.B.","Mâcon",51
"Lérins O.S.B.","Maguelonne",40
"Lérins O.S.B.","Mainz",31
"Lérins O.S.B.","Marmoutier O.S.B.",41
"Lérins O.S.B.","Marseille",55
"Lérins O.S.B.","Marseille Saint-Victor O.S.B.",38
"Lérins O.S.B.","Meaux",54
"Lérins O.S.B.","Mende",38
"Lérins O.S.B.","Metz",36
"Lérins O.S.B.","Metz Saint-Arnould O.S.B.",24
"Lérins O.S.B.","Mons Sainte-Waudru O.S.A.",51
"Lérins O.S.B.","Mont Saint-Michel",34
"Lérins O.S.B.","Montier-la-Celle O.S.B.",30
"Lérins O.S.B.","Montiéramey O.S.B.",40
"Lérins O.S.B.","Montmajour O.S.B.",39
"Lérins O.S.B.","Mouzon Notre-Dame O.S.B.",32
"Lérins O.S.B.","Nantes",47
"Lérins O.S.B.","Narbonne",33
"Lérins O.S.B.","Nevers",43
"Lérins O.S.B.","Nivelles Sainte-Gertrude",35
"Lérins O.S.B.","Noyon",45
"Lérins O.S.B.","O.Cael.",38
"Lérins O.S.B.","O.Camal.",48
"Lérins O.S.B.","O.Carm.",63
"Lérins O.S.B.","O.Cart.",24
"Lérins O.S.B.","O.Cist.",52
"Lérins O.S.B.","O.Hosp.",52
"Lérins O.S.B.","O.P.",28
"Lérins O.S.B.","O.Praem.",47
"Lérins O.S.B.","O.S.B. Vall.",35
"Lérins O.S.B.","O.T.",30
"Lérins O.S.B.","Orléans",45
"Lérins O.S.B.","Oulx",47
"Lérins O.S.B.","Paris",29
"Lérins O.S.B.","Paris Saint-Germain des Prés O.S.B.",40
"Lérins O.S.B.","Paris Saint-Victor O.S.A.",36
"Lérins O.S.B.","Paris Sainte-Geneviève O.S.A.",31
"Lérins O.S.B.","Passau",14
"Lérins O.S.B.","Plasencia",48
"Lérins O.S.B.","Poitiers",49
"Lérins O.S.B.","Poitiers Saint-Croix O.S.B.",25
"Lérins O.S.B.","Poitiers Sainte-Trinité O.S.B. f.",14
"Lérins O.S.B.","Regensburg",27
"Lérins O.S.B.","Reims",45
"Lérins O.S.B.","Reims Saint-Denis O.S.A.",32
"Lérins O.S.B.","Rennes [1401 to 1500]",43
"Lérins O.S.B.","Rennes [1430]",45
"Lérins O.S.B.","Rennes Notre-Dame-en-Saint-Melaine",45
"Lérins O.S.B.","Roma",53
"Lérins O.S.B.","Romans-sur-Isère Saint-Barnard",48
"Lérins O.S.B.","Ronse Sint-Hermes",38
"Lérins O.S.B.","Rouen",38
"Lérins O.S.B.","Rouen Saint-Ouen O.S.B.",25
"Lérins O.S.B.","Saint-Antoine des Champs O.Cist.",32
"Lérins O.S.B.","Saint-Brieuc",41
"Lérins O.S.B.","Saint-Denis O.S.B.",45
"Lérins O.S.B.","Saint-Lô Sainte-Croix O.S.A.",34
"Lérins O.S.B.","Saint-Magloire",36
"Lérins O.S.B.","Saint-Malo",40
"Lérins O.S.B.","Saint-Omer [1201 to 1300]",43
"Lérins O.S.B.","Saint-Omer [1518]",43
"Lérins O.S.B.","Saint-Omer Saint-Bertin O.S.B.",49
"Lérins O.S.B.","Saint-Paul-Trois-Châteaux",42
"Lérins O.S.B.","Saint-Pierre de La Couture O.S.B.",43
"Lérins O.S.B.","Saint-Pol-de-Léon",26
"Lérins O.S.B.","Saint-Quentin",42
"Lérins O.S.B.","Saint-Quentin-en-l'Isle O.S.B.",38
"Lérins O.S.B.","Saint-Riquier",47
"Lérins O.S.B.","Saint-Savin-en-Lavedan O.S.B.",25
"Lérins O.S.B.","Saint-Thierry Saint-Thierry O.S.B.",53
"Lérins O.S.B.","Saintes",47
"Lérins O.S.B.","Sarum",40
"Lérins O.S.B.","Saumur Saint-Florent O.S.B.",43
"Lérins O.S.B.","Séez",46
"Lérins O.S.B.","Senlis",43
"Lérins O.S.B.","Senones",41
"Lérins O.S.B.","Sens",39
"Lérins O.S.B.","Sens Saint-Pierre-le-Vif O.S.B.",38
"Lérins O.S.B.","Sevilla",61
"Lérins O.S.B.","Siegburg Michaelsberg O.S.B.",23
"Lérins O.S.B.","Sion-en-Valais",53
"Lérins O.S.B.","Sisteron",36
"Lérins O.S.B.","Soissons",47
"Lérins O.S.B.","Strasbourg",22
"Lérins O.S.B.","Tarbes",50
"Lérins O.S.B.","Tarentaise",40
"Lérins O.S.B.","Thérouanne [1401 to 1500]",43
"Lérins O.S.B.","Thérouanne [1488]",36
"Lérins O.S.B.","Tiron Sainte-Trinité O.S.B.",40
"Lérins O.S.B.","Toul",56
"Lérins O.S.B.","Toulouse",30
"Lérins O.S.B.","Tournai",44
"Lérins O.S.B.","Tournus",25
"Lérins O.S.B.","Tours [1401 to 1600]",43
"Lérins O.S.B.","Tours [1501 to 1600]",48
"Lérins O.S.B.","Tours Saint-Julien O.S.B.",48
"Lérins O.S.B.","Tours Saint-Martin",36
"Lérins O.S.B.","Tréguier",41
"Lérins O.S.B.","Troarn Saint-Martin O.S.B.",19
"Lérins O.S.B.","Troyes [1470 to 1507]",38
"Lérins O.S.B.","Troyes [1536]",34
"Lérins O.S.B.","Utrecht",26
"Lérins O.S.B.","Uzès",30
"Lérins O.S.B.","Valence",48
"Lérins O.S.B.","Valence Saint-Ruf",47
"Lérins O.S.B.","Valencia",25
"Lérins O.S.B.","Valladolid",59
"Lérins O.S.B.","Vendôme",35
"Lérins O.S.B.","Verdun",49
"Lérins O.S.B.","Vich",48
"Lérins O.S.B.","Vienne",49
"Lérins O.S.B.","Villeneuve-lès-Avignon Saint-André O.S.B.",51
"Lérins O.S.B.","Villiers-aux-Nonnains Notre-Dame O.S.B.f",46
"Lérins O.S.B.","Viviers",55
"Lérins O.S.B.","Watten O.S.A.",29
"Lérins O.S.B.","Westminster Saint Mary O.S.B.",25
"Lérins O.S.B.","Winchester Saint Mary O.S.B.",20
"Lérins O.S.B.","Worms",20
"Lérins O.S.B.","Würtzburg",29
"Lérins O.S.B.","York",35
"Liège [1201 to 1300]","Liège [1401 to 1500]",47
"Liège [1201 to 1300]","Lille Saint-Pierre",37
"Liège [1201 to 1300]","Limoges",40
"Liège [1201 to 1300]","Limoges Saint-Martial O.S.B.",35
"Liège [1201 to 1300]","Lisieux",26
"Liège [1201 to 1300]","Loches",17
"Liège [1201 to 1300]","Lund",40
"Liège [1201 to 1300]","Lyon",38
"Liège [1201 to 1300]","Lyre Notre-Dame O.S.B.",30
"Liège [1201 to 1300]","Mâcon",40
"Liège [1201 to 1300]","Maguelonne",40
"Liège [1201 to 1300]","Mainz",40
"Liège [1201 to 1300]","Marmoutier O.S.B.",23
"Liège [1201 to 1300]","Marseille",23
"Liège [1201 to 1300]","Marseille Saint-Victor O.S.B.",26
"Liège [1201 to 1300]","Meaux",32
"Liège [1201 to 1300]","Mende",35
"Liège [1201 to 1300]","Metz",34
"Liège [1201 to 1300]","Metz Saint-Arnould O.S.B.",30
"Liège [1201 to 1300]","Mons Sainte-Waudru O.S.A.",38
"Liège [1201 to 1300]","Mont Saint-Michel",30
"Liège [1201 to 1300]","Montier-la-Celle O.S.B.",39
"Liège [1201 to 1300]","Montiéramey O.S.B.",33
"Liège [1201 to 1300]","Montmajour O.S.B.",20
"Liège [1201 to 1300]","Mouzon Notre-Dame O.S.B.",32
"Liège [1201 to 1300]","Nantes",36
"Liège [1201 to 1300]","Narbonne",28
"Liège [1201 to 1300]","Nevers",26
"Liège [1201 to 1300]","Nivelles Sainte-Gertrude",36
"Liège [1201 to 1300]","Noyon",35
"Liège [1201 to 1300]","O.Cael.",16
"Liège [1201 to 1300]","O.Camal.",38
"Liège [1201 to 1300]","O.Carm.",42
"Liège [1201 to 1300]","O.Cart.",45
"Liège [1201 to 1300]","O.Cist.",38
"Liège [1201 to 1300]","O.Hosp.",41
"Liège [1201 to 1300]","O.P.",36
"Liège [1201 to 1300]","O.Praem.",40
"Liège [1201 to 1300]","O.S.B. Vall.",34
"Liège [1201 to 1300]","O.T.",38
"Liège [1201 to 1300]","Orléans",28
"Liège [1201 to 1300]","Oulx",39
"Liège [1201 to 1300]","Paris",20
"Liège [1201 to 1300]","Paris Saint-Germain des Prés O.S.B.",47
"Liège [1201 to 1300]","Paris Saint-Victor O.S.A.",16
"Liège [1201 to 1300]","Paris Sainte-Geneviève O.S.A.",18
"Liège [1201 to 1300]","Passau",33
"Liège [1201 to 1300]","Plasencia",25
"Liège [1201 to 1300]","Poitiers",36
"Liège [1201 to 1300]","Poitiers Saint-Croix O.S.B.",23
"Liège [1201 to 1300]","Poitiers Sainte-Trinité O.S.B. f.",12
"Liège [1201 to 1300]","Regensburg",38
"Liège [1201 to 1300]","Reims",31
"Liège [1201 to 1300]","Reims Saint-Denis O.S.A.",23
"Liège [1201 to 1300]","Rennes [1401 to 1500]",30
"Liège [1201 to 1300]","Rennes [1430]",31
"Liège [1201 to 1300]","Rennes Notre-Dame-en-Saint-Melaine",33
"Liège [1201 to 1300]","Roma",46
"Liège [1201 to 1300]","Romans-sur-Isère Saint-Barnard",29
"Liège [1201 to 1300]","Ronse Sint-Hermes",29
"Liège [1201 to 1300]","Rouen",29
"Liège [1201 to 1300]","Rouen Saint-Ouen O.S.B.",25
"Liège [1201 to 1300]","Saint-Antoine des Champs O.Cist.",48
"Liège [1201 to 1300]","Saint-Brieuc",21
"Liège [1201 to 1300]","Saint-Denis O.S.B.",35
"Liège [1201 to 1300]","Saint-Lô Sainte-Croix O.S.A.",29
"Liège [1201 to 1300]","Saint-Magloire",39
"Liège [1201 to 1300]","Saint-Malo",21
"Liège [1201 to 1300]","Saint-Omer [1201 to 1300]",32
"Liège [1201 to 1300]","Saint-Omer [1518]",32
"Liège [1201 to 1300]","Saint-Omer Saint-Bertin O.S.B.",25
"Liège [1201 to 1300]","Saint-Paul-Trois-Châteaux",42
"Liège [1201 to 1300]","Saint-Pierre de La Couture O.S.B.",19
"Liège [1201 to 1300]","Saint-Pol-de-Léon",26
"Liège [1201 to 1300]","Saint-Quentin",27
"Liège [1201 to 1300]","Saint-Quentin-en-l'Isle O.S.B.",42
"Liège [1201 to 1300]","Saint-Riquier",36
"Liège [1201 to 1300]","Saint-Savin-en-Lavedan O.S.B.",17
"Liège [1201 to 1300]","Saint-Thierry Saint-Thierry O.S.B.",38
"Liège [1201 to 1300]","Saintes",35
"Liège [1201 to 1300]","Sarum",28
"Liège [1201 to 1300]","Saumur Saint-Florent O.S.B.",34
"Liège [1201 to 1300]","Séez",16
"Liège [1201 to 1300]","Senlis",32
"Liège [1201 to 1300]","Senones",26
"Liège [1201 to 1300]","Sens",29
"Liège [1201 to 1300]","Sens Saint-Pierre-le-Vif O.S.B.",28
"Liège [1201 to 1300]","Sevilla",35
