"Source","Target","Weight"
"Tournai_CPHG1605","_S.1939-1","8"
"Tournai_CPHG1605","_RIOM21","8"
"Tournai_CPHG1605","_NYPML6","7"
"Tournai_CPHG1605","_VAT33B","7"
"Tournai_CPHG1605","St. Simeon Trier_TREV427B","8"
"Tournai_CPHG1605","St. Denis Rheims_BN915","8"
"Tournai_CPHG1605","Rheims_BN18021","8"
"Tournai_CPHG1605","La Couture_GEN1372","8"
"Tournai_CPHG1605","Notre-Dame-des-Pres-les-Troyes_B1234","8"
"Tournai_CPHG1605","Braga_BRAGASEM","8"
"Tournai_CPHG1605","Rheims_TROY1951","7"
"Tournai_CPHG1605","Braga_BRAGA1933","7"
"Tournai_CPHG1605","Croix-St-Leufroy_BOUV(2)","7"
"Tournai_CPHG1605","Braga_BRAGAMUS","7"
"Tournai_CPHG1605","_BN4509","7"
"Tournai_CPHG1605","Westminster_OXF10","7"
"Tournai_CPHG1605","Tulle_BN1257","8"
"Tournai_CPHG1605","St. Frideswide Oxford_BL157","8"
"Tournai_CPHG1605","St. Maur-des-Fosses_BN12037","8"
"Tournai_CPHG1605","Marchiennes_DOUAI138","8"
"Tournai_CPHG1605","Faremoutiers_MAZ349","8"
"Tournai_CPHG1605","Sepulchre de Cambrai_CAMBR102","8"
"Tournai_CPHG1605","_CPHN29","8"
"Tournai_CPHG1605","Beaulieu-les-Loches_LOCH7","8"
"Tournai_CPHG1605","St. Serge_S.1938-2","8"
"Tournai_CPHG1605","St. Laumer_VAT60","8"
"Tournai_CPHG1605","St. Melaine_BN27701","8"
"Tournai_CPHG1605","Fecamp_ROUEN253","8"
"Tournai_CPHG1605","Marmoutier_GEN1370","8"
"Tournai_CPHG1605","St. Martial_BN783","8"
"Tournai_CPHG1605","Vezelay_LYO555","8"
"Tournai_CPHG1605","Chester_OXF169","7"
"Tournai_CPHG1605","Bec_LAON255","7"
"Tournai_CPHG1605","Hyde Abbey_BL960","7"
"Tournai_CPHG1605","_EVREUX116","7"
"Tournai_CPHG1605","St. Albans_BL6","7"
"Tournai_CPHG1605","Lyre_BL16975","7"
"Tournai_CPHG1605","St. Martial_BN1088","7"
"Tournai_CPHG1605","Tynemouth_OXF18","7"
"Tournai_CPHG1605","St. Ouen_BRU3827","7"
"Tournai_CPHG1605","Bonne Nouvelle_ROUEN254","7"
"Tournai_CPHG1605","Moissac_OXF45","7"
"Tournai_CPHG1605","Winchcombe_VAL196","7"
"Tournai_CPHG1605","Jumieges_ROUEN211","7"
"Tournai_CPHG1605","Mont-Saint-Michel_AVRAN39","7"
"Tournai_CPHG1605","St. Benigne-de-Dijon_DIJON113","7"
"Tournai_CPHG1605","St. Tierry_REIMS314","7"
"Tournai_CPHG1605","St. Amand_BN13260","7"
"Tournai_CPHG1605","St. Vedast_ARRAS729","7"
"Tournai_CPHG1605","Bourgueil_BN1043","7"
"Tournai_CPHG1605","Troarn_BN13242B","7"
"Tournai_CPHG1605","_ESC36","7"
"Tournai_CPHG1605","Sepulchre de Cambrai_CAMBR111","7"
"Tournai_CPHG1605","St. Bertin_ST.OM422","7"
"Tournai_CPHG1605","St. Ghislain_BRU4956","7"
"Tournai_CPHG1605","St. Victor Marseilles_AIX14","7"
"Tournai_CPHG1605","Montmajour_AIX101D","7"
"Tournai_CPHG1605","San Benito el Real_MIL882","7"
"Tournai_CPHG1605","Monastery of Corbie_BN11949","7"
"Tournai_CPHG1605","Evesham_BL44874","7"
"Tournai_CPHG1605","Brooholm_OXF1523","7"
"Tournai_CPHG1605","Marchiennes_DOUAI68","7"
"Tournai_CPHG1605","Westminster_BL22","7"
"Tournai_CPHG1605","Fecamp_FEC186","7"
"Tournai_CPHG1605","Mont-Saint-Michel_AVRAN168","7"
"Tournai_CPHG1605","St. Pierre-le-Vif_BN1041","7"
"Tournai_CPHG1605","Norwich (Cathedral) OSB_BL3950","7"
"Tournai_CPHG1605","Evesham_OXF41","7"
"Tournai_CPHG1605","St. Faron_MEAUX4","7"
"Tournai_CPHG1605","St. Germain-des-Pres_BN13239","7"
"Tournai_CPHG1605","St. Vincent_LAON214","7"
"Tournai_CPHG1605","Soeiro_BRAGA657","7"
"Tournai_CPHG1605","_BERNE768","7"
"Tournai_CPHG1605","St. Serge_EBAMS10","7"
"Tournai_CPHG1605","St. Florent-les-Saumur_BRU5155","7"
"Tournai_CPHG1605","St. Julian_TOURS230","7"
"Tournai_CPHG1605","St. Ouen_BN19214","7"
"Tournai_CPHG1605","San Benito el Real_BLSN(3)","7"
"Tournai_CPHG1605","Vendome_VEND17","7"
"Tournai_CPHG1605","Montier-la-Celle_TROY109","7"
"Tournai_CPHG1605","St. Ouen_ROUEN192","7"
"Tournai_CPHG1605","St. Germain-des-Pres_BN12043","7"
"Tournai_CPHG1605","St. Maur-des-Fosses_BN12042","7"
"Tournai_CPHG1605","Cluny_BN27827","7"
"Tournai_CPHG1605","Arles-sur-Tech_NARB166","7"
"Tournai_CPHG1605","Sherborne_OXF12","7"
"Tournai_CPHG1605","Anchin_DOUAI159","7"
"Tournai_CPHG1605","St. Remy_GEN2613","7"
"Tournai_CPHG1605","Bourgueil_BN1071","7"
"Tournai_CPHG1605","Villeneuve-les-Avignon_AIX159","7"
"Tournai_CPHG1605","Northern Italy_VAT173","7"
"Tournai_CPHG1605","Silos_BL30850","7"
"Tournai_CPHG1605","Villeneuve-les-Avignon_BESAN137","7"
"Tournai_CPHG1605","Sainte-Foy of Conques_BOUV(1)","7"
"Tournai_CPHG1605","Todi_VAT530","7"
"Tournai_CPHG1605","St. Martial_MAZ11873","7"
"Tournai_CPHG1605","St. Aubin_BNSN(1)","7"
"Tournai_CPHG1605","Vendome_BN27910","7"
"Tournai_CPHG1605","St. Maximin Trier_TREV404","7"
"Tournai_CPHG1605","Lodi_BN1030","7"
"Tournai_CPHG1605","Pamplona_BN4947","7"
"Tournai_CPHG1605","Le Mans_NYPML17","7"
"Lucca_LUCCA609","Roman_ASS694","9"
"Lucca_LUCCA609","Franciscan_MUNSN","9"
"Lucca_LUCCA609","Antonite_LYO551","9"
"Lucca_LUCCA609","_CL-FD85","9"
"Lucca_LUCCA609","Rodez_BN1306","9"
"Lucca_LUCCA609","Vallumbrosan_VCE145","9"
"Lucca_LUCCA609","Bologna_OXF221","9"
"Lucca_LUCCA609","Sts. Ulrich and Afra_EBAMS17","9"
"Lucca_LUCCA609","Pontetetto_LUCCA603","9"
"Lucca_LUCCA609","Poor Clares_ASSDSN","9"
"Lucca_LUCCA609","Aquileia_UDINE9","9"
"Lucca_LUCCA609","Olivetans_MIL18","9"
"Lucca_LUCCA609","Roman_BN4162","9"
"Lucca_LUCCA609","_ESC29","9"
"Lucca_LUCCA609","Austin Friars_VAT698","9"
"Lucca_LUCCA609","Badia Florence_OXF392","9"
"Lucca_LUCCA609","Ascoli Piceno_VAT6255","9"
"Lucca_LUCCA609","Chezal-Benoit_CL-FD87","9"
"Lucca_LUCCA609","Franciscan_CORT6","9"
"Lucca_LUCCA609","St. Peter's Perugia_FLO461","9"
"Lucca_LUCCA609","Taranto_VAT107","9"
"Lucca_LUCCA609","Bergamo_VAT7724","9"
"Lucca_LUCCA609","Montecassino_BN1687","9"
"Lucca_LUCCA609","Padua_VAT1009","9"
"Lucca_LUCCA609","Freising_BL18307","9"
"Lucca_LUCCA609","Melk_CPHV896","9"
"Lucca_LUCCA609","Beaumont-les-Tours_B1242","9"
"Lucca_LUCCA609","Neresheim_OXF304","9"
"Lucca_LUCCA609","Senlis_ARS2780","9"
"Lucca_LUCCA609","St. Fredian's_TORT10","9"
"Lucca_LUCCA609","Limoges_VAT184","7"
"Lucca_LUCCA609","Bordeaux_BORD920","7"
"Lucca_LUCCA609","Bordeaux_BORD86","8"
"Lucca_LUCCA609","_S.1939-1","7"
"Lucca_LUCCA609","_RIOM21","7"
"Lucca_LUCCA609","St. Simeon Trier_TREV427B","7"
"Lucca_LUCCA609","St. Denis Rheims_BN915","7"
"Lucca_LUCCA609","Rheims_BN18021","7"
"Lucca_LUCCA609","La Couture_GEN1372","7"
"Lucca_LUCCA609","Notre-Dame-des-Pres-les-Troyes_B1234","7"
"Lucca_LUCCA609","Braga_BRAGASEM","7"
"Lucca_LUCCA609","Rheims_TROY1951","8"
"Lucca_LUCCA609","Braga_BRAGA1933","7"
"Lucca_LUCCA609","Croix-St-Leufroy_BOUV(2)","7"
"Lucca_LUCCA609","Braga_BRAGAMUS","7"
"Lucca_LUCCA609","Laon_LAON263","7"
"Lucca_LUCCA609","Tulle_BN1257","7"
"Lucca_LUCCA609","St. Frideswide Oxford_BL157","7"
"Lucca_LUCCA609","St. Maur-des-Fosses_BN12037","7"
"Lucca_LUCCA609","Marchiennes_DOUAI138","7"
"Lucca_LUCCA609","Faremoutiers_MAZ349","7"
"Lucca_LUCCA609","Sepulchre de Cambrai_CAMBR102","7"
"Lucca_LUCCA609","_CPHN29","7"
"Lucca_LUCCA609","Beaulieu-les-Loches_LOCH7","7"
"Lucca_LUCCA609","St. Serge_S.1938-2","7"
"Lucca_LUCCA609","St. Laumer_VAT60","7"
"Lucca_LUCCA609","St. Melaine_BN27701","7"
"Lucca_LUCCA609","Fecamp_ROUEN253","7"
"Lucca_LUCCA609","Marmoutier_GEN1370","7"
"Lucca_LUCCA609","St. Martial_BN783","7"
"Lucca_LUCCA609","Vezelay_LYO555","7"
"Lucca_LUCCA609","Chester_OXF169","8"
"Lucca_LUCCA609","Bec_LAON255","8"
"Lucca_LUCCA609","Hyde Abbey_BL960","8"
"Lucca_LUCCA609","_EVREUX116","8"
"Lucca_LUCCA609","St. Albans_BL6","8"
"Lucca_LUCCA609","Lyre_BL16975","8"
"Lucca_LUCCA609","St. Martial_BN1088","8"
"Lucca_LUCCA609","Tynemouth_OXF18","8"
"Lucca_LUCCA609","St. Ouen_BRU3827","8"
"Lucca_LUCCA609","Bonne Nouvelle_ROUEN254","8"
"Lucca_LUCCA609","Moissac_OXF45","7"
"Lucca_LUCCA609","Winchcombe_VAL196","7"
"Lucca_LUCCA609","Jumieges_ROUEN211","7"
"Lucca_LUCCA609","Mont-Saint-Michel_AVRAN39","7"
"Lucca_LUCCA609","St. Benigne-de-Dijon_DIJON113","7"
"Lucca_LUCCA609","St. Tierry_REIMS314","7"
"Lucca_LUCCA609","St. Amand_BN13260","7"
"Lucca_LUCCA609","St. Vedast_ARRAS729","7"
"Lucca_LUCCA609","Bourgueil_BN1043","7"
"Lucca_LUCCA609","Troarn_BN13242B","7"
"Lucca_LUCCA609","_ESC36","7"
"Lucca_LUCCA609","Sepulchre de Cambrai_CAMBR111","7"
"Lucca_LUCCA609","St. Bertin_ST.OM422","7"
"Lucca_LUCCA609","St. Ghislain_BRU4956","7"
"Lucca_LUCCA609","St. Victor Marseilles_AIX14","7"
"Lucca_LUCCA609","Montmajour_AIX101D","7"
"Lucca_LUCCA609","San Benito el Real_MIL882","7"
"Lucca_LUCCA609","Monastery of Corbie_BN11949","7"
"Lucca_LUCCA609","Evesham_BL44874","7"
"Lucca_LUCCA609","Brooholm_OXF1523","7"
"Lucca_LUCCA609","Marchiennes_DOUAI68","7"
"Lucca_LUCCA609","Westminster_BL22","7"
"Lucca_LUCCA609","Fecamp_FEC186","7"
"Lucca_LUCCA609","Mont-Saint-Michel_AVRAN168","7"
"Lucca_LUCCA609","St. Pierre-le-Vif_BN1041","7"
"Lucca_LUCCA609","Norwich (Cathedral) OSB_BL3950","7"
"Lucca_LUCCA609","Evesham_OXF41","7"
"Lucca_LUCCA609","St. Faron_MEAUX4","7"
"Lucca_LUCCA609","St. Germain-des-Pres_BN13239","7"
"Lucca_LUCCA609","St. Vincent_LAON214","7"
"Lucca_LUCCA609","Soeiro_BRAGA657","7"
"Lucca_LUCCA609","_BERNE768","7"
"Lucca_LUCCA609","St. Serge_EBAMS10","7"
"Lucca_LUCCA609","St. Florent-les-Saumur_BRU5155","7"
"Lucca_LUCCA609","St. Julian_TOURS230","7"
"Lucca_LUCCA609","St. Ouen_BN19214","7"
"Lucca_LUCCA609","San Benito el Real_BLSN(3)","7"
"Lucca_LUCCA609","Vendome_VEND17","7"
"Lucca_LUCCA609","Montier-la-Celle_TROY109","7"
"Lucca_LUCCA609","St. Ouen_ROUEN192","7"
"Lucca_LUCCA609","St. Germain-des-Pres_BN12043","7"
"Lucca_LUCCA609","St. Maur-des-Fosses_BN12042","7"
"Lucca_LUCCA609","Cluny_BN27827","7"
"Lucca_LUCCA609","Arles-sur-Tech_NARB166","7"
"Lucca_LUCCA609","Sherborne_OXF12","7"
"Lucca_LUCCA609","Anchin_DOUAI159","7"
"Lucca_LUCCA609","St. Remy_GEN2613","7"
"Lucca_LUCCA609","Bourgueil_BN1071","7"
"Lucca_LUCCA609","Villeneuve-les-Avignon_AIX159","7"
"Lucca_LUCCA609","Northern Italy_VAT173","7"
"Lucca_LUCCA609","Silos_BL30850","7"
"Lucca_LUCCA609","Villeneuve-les-Avignon_BESAN137","7"
"Lucca_LUCCA609","Sainte-Foy of Conques_BOUV(1)","7"
"Lucca_LUCCA609","Asti_MAZ525","7"
"Lucca_LUCCA609","_LISB2","7"
"Lucca_LUCCA609","Vallumbrosan_MAZ23834","7"
"Lucca_LUCCA609","Dax_TOUL76","7"
"Lucca_LUCCA609","Bazas_BORD3861","7"
"Lucca_LUCCA609","Pavia_FLO122","7"
"Lucca_LUCCA609","Ivrea_IVREA31","7"
"Roman_ASS694","Franciscan_MUNSN","9"
"Roman_ASS694","Antonite_LYO551","9"
"Roman_ASS694","_CL-FD85","9"
"Roman_ASS694","Rodez_BN1306","9"
"Roman_ASS694","Vallumbrosan_VCE145","9"
"Roman_ASS694","Bologna_OXF221","9"
"Roman_ASS694","Sts. Ulrich and Afra_EBAMS17","9"
"Roman_ASS694","Pontetetto_LUCCA603","9"
"Roman_ASS694","Poor Clares_ASSDSN","9"
"Roman_ASS694","Aquileia_UDINE9","9"
"Roman_ASS694","Olivetans_MIL18","9"
"Roman_ASS694","Roman_BN4162","9"
"Roman_ASS694","_ESC29","9"
"Roman_ASS694","Austin Friars_VAT698","9"
"Roman_ASS694","Badia Florence_OXF392","9"
"Roman_ASS694","Ascoli Piceno_VAT6255","9"
"Roman_ASS694","Chezal-Benoit_CL-FD87","9"
"Roman_ASS694","Franciscan_CORT6","9"
"Roman_ASS694","St. Peter's Perugia_FLO461","9"
"Roman_ASS694","Taranto_VAT107","9"
"Roman_ASS694","Bergamo_VAT7724","9"
"Roman_ASS694","Montecassino_BN1687","9"
"Roman_ASS694","Padua_VAT1009","9"
"Roman_ASS694","Freising_BL18307","9"
"Roman_ASS694","Melk_CPHV896","9"
"Roman_ASS694","Beaumont-les-Tours_B1242","9"
"Roman_ASS694","Neresheim_OXF304","9"
"Roman_ASS694","Senlis_ARS2780","9"
"Roman_ASS694","St. Fredian's_TORT10","9"
"Roman_ASS694","Limoges_VAT184","7"
"Roman_ASS694","Bordeaux_BORD920","7"
"Roman_ASS694","Bordeaux_BORD86","8"
"Roman_ASS694","_S.1939-1","7"
"Roman_ASS694","_RIOM21","7"
"Roman_ASS694","St. Simeon Trier_TREV427B","7"
"Roman_ASS694","St. Denis Rheims_BN915","7"
"Roman_ASS694","Rheims_BN18021","7"
"Roman_ASS694","La Couture_GEN1372","7"
"Roman_ASS694","Notre-Dame-des-Pres-les-Troyes_B1234","7"
"Roman_ASS694","Braga_BRAGASEM","7"
"Roman_ASS694","Rheims_TROY1951","8"
"Roman_ASS694","Braga_BRAGA1933","7"
"Roman_ASS694","Croix-St-Leufroy_BOUV(2)","7"
"Roman_ASS694","Braga_BRAGAMUS","7"
"Roman_ASS694","Laon_LAON263","7"
"Roman_ASS694","Tulle_BN1257","7"
"Roman_ASS694","St. Frideswide Oxford_BL157","7"
"Roman_ASS694","St. Maur-des-Fosses_BN12037","7"
"Roman_ASS694","Marchiennes_DOUAI138","7"
"Roman_ASS694","Faremoutiers_MAZ349","7"
"Roman_ASS694","Sepulchre de Cambrai_CAMBR102","7"
"Roman_ASS694","_CPHN29","7"
"Roman_ASS694","Beaulieu-les-Loches_LOCH7","7"
"Roman_ASS694","St. Serge_S.1938-2","7"
"Roman_ASS694","St. Laumer_VAT60","7"
"Roman_ASS694","St. Melaine_BN27701","7"
"Roman_ASS694","Fecamp_ROUEN253","7"
"Roman_ASS694","Marmoutier_GEN1370","7"
"Roman_ASS694","St. Martial_BN783","7"
"Roman_ASS694","Vezelay_LYO555","7"
"Roman_ASS694","Chester_OXF169","8"
"Roman_ASS694","Bec_LAON255","8"
"Roman_ASS694","Hyde Abbey_BL960","8"
"Roman_ASS694","_EVREUX116","8"
"Roman_ASS694","St. Albans_BL6","8"
"Roman_ASS694","Lyre_BL16975","8"
"Roman_ASS694","St. Martial_BN1088","8"
"Roman_ASS694","Tynemouth_OXF18","8"
"Roman_ASS694","St. Ouen_BRU3827","8"
"Roman_ASS694","Bonne Nouvelle_ROUEN254","8"
"Roman_ASS694","Moissac_OXF45","7"
"Roman_ASS694","Winchcombe_VAL196","7"
"Roman_ASS694","Jumieges_ROUEN211","7"
"Roman_ASS694","Mont-Saint-Michel_AVRAN39","7"
"Roman_ASS694","St. Benigne-de-Dijon_DIJON113","7"
"Roman_ASS694","St. Tierry_REIMS314","7"
"Roman_ASS694","St. Amand_BN13260","7"
"Roman_ASS694","St. Vedast_ARRAS729","7"
"Roman_ASS694","Bourgueil_BN1043","7"
"Roman_ASS694","Troarn_BN13242B","7"
"Roman_ASS694","_ESC36","7"
"Roman_ASS694","Sepulchre de Cambrai_CAMBR111","7"
"Roman_ASS694","St. Bertin_ST.OM422","7"
"Roman_ASS694","St. Ghislain_BRU4956","7"
"Roman_ASS694","St. Victor Marseilles_AIX14","7"
"Roman_ASS694","Montmajour_AIX101D","7"
"Roman_ASS694","San Benito el Real_MIL882","7"
"Roman_ASS694","Monastery of Corbie_BN11949","7"
"Roman_ASS694","Evesham_BL44874","7"
"Roman_ASS694","Brooholm_OXF1523","7"
"Roman_ASS694","Marchiennes_DOUAI68","7"
"Roman_ASS694","Westminster_BL22","7"
"Roman_ASS694","Fecamp_FEC186","7"
"Roman_ASS694","Mont-Saint-Michel_AVRAN168","7"
"Roman_ASS694","St. Pierre-le-Vif_BN1041","7"
"Roman_ASS694","Norwich (Cathedral) OSB_BL3950","7"
"Roman_ASS694","Evesham_OXF41","7"
"Roman_ASS694","St. Faron_MEAUX4","7"
"Roman_ASS694","St. Germain-des-Pres_BN13239","7"
"Roman_ASS694","St. Vincent_LAON214","7"
"Roman_ASS694","Soeiro_BRAGA657","7"
"Roman_ASS694","_BERNE768","7"
"Roman_ASS694","St. Serge_EBAMS10","7"
"Roman_ASS694","St. Florent-les-Saumur_BRU5155","7"
"Roman_ASS694","St. Julian_TOURS230","7"
"Roman_ASS694","St. Ouen_BN19214","7"
"Roman_ASS694","San Benito el Real_BLSN(3)","7"
"Roman_ASS694","Vendome_VEND17","7"
"Roman_ASS694","Montier-la-Celle_TROY109","7"
"Roman_ASS694","St. Ouen_ROUEN192","7"
"Roman_ASS694","St. Germain-des-Pres_BN12043","7"
"Roman_ASS694","St. Maur-des-Fosses_BN12042","7"
"Roman_ASS694","Cluny_BN27827","7"
"Roman_ASS694","Arles-sur-Tech_NARB166","7"
"Roman_ASS694","Sherborne_OXF12","7"
"Roman_ASS694","Anchin_DOUAI159","7"
"Roman_ASS694","St. Remy_GEN2613","7"
"Roman_ASS694","Bourgueil_BN1071","7"
"Roman_ASS694","Villeneuve-les-Avignon_AIX159","7"
"Roman_ASS694","Northern Italy_VAT173","7"
"Roman_ASS694","Silos_BL30850","7"
"Roman_ASS694","Villeneuve-les-Avignon_BESAN137","7"
"Roman_ASS694","Sainte-Foy of Conques_BOUV(1)","7"
"Roman_ASS694","Asti_MAZ525","7"
"Roman_ASS694","_LISB2","7"
"Roman_ASS694","Vallumbrosan_MAZ23834","7"
"Roman_ASS694","Dax_TOUL76","7"
"Roman_ASS694","Bazas_BORD3861","7"
"Roman_ASS694","Pavia_FLO122","7"
"Roman_ASS694","Ivrea_IVREA31","7"
"Franciscan_MUNSN","Antonite_LYO551","9"
"Franciscan_MUNSN","_CL-FD85","9"
"Franciscan_MUNSN","Rodez_BN1306","9"
"Franciscan_MUNSN","Vallumbrosan_VCE145","9"
"Franciscan_MUNSN","Bologna_OXF221","9"
"Franciscan_MUNSN","Sts. Ulrich and Afra_EBAMS17","9"
"Franciscan_MUNSN","Pontetetto_LUCCA603","9"
"Franciscan_MUNSN","Poor Clares_ASSDSN","9"
"Franciscan_MUNSN","Aquileia_UDINE9","9"
"Franciscan_MUNSN","Olivetans_MIL18","9"
"Franciscan_MUNSN","Roman_BN4162","9"
"Franciscan_MUNSN","_ESC29","9"
"Franciscan_MUNSN","Austin Friars_VAT698","9"
"Franciscan_MUNSN","Badia Florence_OXF392","9"
"Franciscan_MUNSN","Ascoli Piceno_VAT6255","9"
"Franciscan_MUNSN","Chezal-Benoit_CL-FD87","9"
"Franciscan_MUNSN","Franciscan_CORT6","9"
"Franciscan_MUNSN","St. Peter's Perugia_FLO461","9"
"Franciscan_MUNSN","Taranto_VAT107","9"
"Franciscan_MUNSN","Bergamo_VAT7724","9"
"Franciscan_MUNSN","Montecassino_BN1687","9"
"Franciscan_MUNSN","Padua_VAT1009","9"
"Franciscan_MUNSN","Freising_BL18307","9"
"Franciscan_MUNSN","Melk_CPHV896","9"
"Franciscan_MUNSN","Beaumont-les-Tours_B1242","9"
"Franciscan_MUNSN","Neresheim_OXF304","9"
"Franciscan_MUNSN","Senlis_ARS2780","9"
"Franciscan_MUNSN","St. Fredian's_TORT10","9"
"Franciscan_MUNSN","Limoges_VAT184","7"
"Franciscan_MUNSN","Bordeaux_BORD920","7"
"Franciscan_MUNSN","Bordeaux_BORD86","8"
"Franciscan_MUNSN","_S.1939-1","7"
"Franciscan_MUNSN","_RIOM21","7"
"Franciscan_MUNSN","St. Simeon Trier_TREV427B","7"
"Franciscan_MUNSN","St. Denis Rheims_BN915","7"
"Franciscan_MUNSN","Rheims_BN18021","7"
"Franciscan_MUNSN","La Couture_GEN1372","7"
"Franciscan_MUNSN","Notre-Dame-des-Pres-les-Troyes_B1234","7"
"Franciscan_MUNSN","Braga_BRAGASEM","7"
"Franciscan_MUNSN","Rheims_TROY1951","8"
"Franciscan_MUNSN","Braga_BRAGA1933","7"
"Franciscan_MUNSN","Croix-St-Leufroy_BOUV(2)","7"
"Franciscan_MUNSN","Braga_BRAGAMUS","7"
"Franciscan_MUNSN","Laon_LAON263","7"
"Franciscan_MUNSN","Tulle_BN1257","7"
"Franciscan_MUNSN","St. Frideswide Oxford_BL157","7"
"Franciscan_MUNSN","St. Maur-des-Fosses_BN12037","7"
"Franciscan_MUNSN","Marchiennes_DOUAI138","7"
"Franciscan_MUNSN","Faremoutiers_MAZ349","7"
"Franciscan_MUNSN","Sepulchre de Cambrai_CAMBR102","7"
"Franciscan_MUNSN","_CPHN29","7"
"Franciscan_MUNSN","Beaulieu-les-Loches_LOCH7","7"
"Franciscan_MUNSN","St. Serge_S.1938-2","7"
"Franciscan_MUNSN","St. Laumer_VAT60","7"
"Franciscan_MUNSN","St. Melaine_BN27701","7"
"Franciscan_MUNSN","Fecamp_ROUEN253","7"
"Franciscan_MUNSN","Marmoutier_GEN1370","7"
"Franciscan_MUNSN","St. Martial_BN783","7"
"Franciscan_MUNSN","Vezelay_LYO555","7"
"Franciscan_MUNSN","Chester_OXF169","8"
"Franciscan_MUNSN","Bec_LAON255","8"
"Franciscan_MUNSN","Hyde Abbey_BL960","8"
"Franciscan_MUNSN","_EVREUX116","8"
"Franciscan_MUNSN","St. Albans_BL6","8"
"Franciscan_MUNSN","Lyre_BL16975","8"
"Franciscan_MUNSN","St. Martial_BN1088","8"
"Franciscan_MUNSN","Tynemouth_OXF18","8"
"Franciscan_MUNSN","St. Ouen_BRU3827","8"
"Franciscan_MUNSN","Bonne Nouvelle_ROUEN254","8"
"Franciscan_MUNSN","Moissac_OXF45","7"
"Franciscan_MUNSN","Winchcombe_VAL196","7"
"Franciscan_MUNSN","Jumieges_ROUEN211","7"
"Franciscan_MUNSN","Mont-Saint-Michel_AVRAN39","7"
"Franciscan_MUNSN","St. Benigne-de-Dijon_DIJON113","7"
"Franciscan_MUNSN","St. Tierry_REIMS314","7"
"Franciscan_MUNSN","St. Amand_BN13260","7"
"Franciscan_MUNSN","St. Vedast_ARRAS729","7"
"Franciscan_MUNSN","Bourgueil_BN1043","7"
"Franciscan_MUNSN","Troarn_BN13242B","7"
"Franciscan_MUNSN","_ESC36","7"
"Franciscan_MUNSN","Sepulchre de Cambrai_CAMBR111","7"
"Franciscan_MUNSN","St. Bertin_ST.OM422","7"
"Franciscan_MUNSN","St. Ghislain_BRU4956","7"
"Franciscan_MUNSN","St. Victor Marseilles_AIX14","7"
"Franciscan_MUNSN","Montmajour_AIX101D","7"
"Franciscan_MUNSN","San Benito el Real_MIL882","7"
"Franciscan_MUNSN","Monastery of Corbie_BN11949","7"
"Franciscan_MUNSN","Evesham_BL44874","7"
"Franciscan_MUNSN","Brooholm_OXF1523","7"
"Franciscan_MUNSN","Marchiennes_DOUAI68","7"
"Franciscan_MUNSN","Westminster_BL22","7"
"Franciscan_MUNSN","Fecamp_FEC186","7"
"Franciscan_MUNSN","Mont-Saint-Michel_AVRAN168","7"
"Franciscan_MUNSN","St. Pierre-le-Vif_BN1041","7"
"Franciscan_MUNSN","Norwich (Cathedral) OSB_BL3950","7"
"Franciscan_MUNSN","Evesham_OXF41","7"
"Franciscan_MUNSN","St. Faron_MEAUX4","7"
"Franciscan_MUNSN","St. Germain-des-Pres_BN13239","7"
"Franciscan_MUNSN","St. Vincent_LAON214","7"
"Franciscan_MUNSN","Soeiro_BRAGA657","7"
"Franciscan_MUNSN","_BERNE768","7"
"Franciscan_MUNSN","St. Serge_EBAMS10","7"
"Franciscan_MUNSN","St. Florent-les-Saumur_BRU5155","7"
"Franciscan_MUNSN","St. Julian_TOURS230","7"
"Franciscan_MUNSN","St. Ouen_BN19214","7"
"Franciscan_MUNSN","San Benito el Real_BLSN(3)","7"
"Franciscan_MUNSN","Vendome_VEND17","7"
"Franciscan_MUNSN","Montier-la-Celle_TROY109","7"
"Franciscan_MUNSN","St. Ouen_ROUEN192","7"
"Franciscan_MUNSN","St. Germain-des-Pres_BN12043","7"
"Franciscan_MUNSN","St. Maur-des-Fosses_BN12042","7"
"Franciscan_MUNSN","Cluny_BN27827","7"
"Franciscan_MUNSN","Arles-sur-Tech_NARB166","7"
"Franciscan_MUNSN","Sherborne_OXF12","7"
"Franciscan_MUNSN","Anchin_DOUAI159","7"
"Franciscan_MUNSN","St. Remy_GEN2613","7"
"Franciscan_MUNSN","Bourgueil_BN1071","7"
"Franciscan_MUNSN","Villeneuve-les-Avignon_AIX159","7"
"Franciscan_MUNSN","Northern Italy_VAT173","7"
"Franciscan_MUNSN","Silos_BL30850","7"
"Franciscan_MUNSN","Villeneuve-les-Avignon_BESAN137","7"
"Franciscan_MUNSN","Sainte-Foy of Conques_BOUV(1)","7"
"Franciscan_MUNSN","Asti_MAZ525","7"
"Franciscan_MUNSN","_LISB2","7"
"Franciscan_MUNSN","Vallumbrosan_MAZ23834","7"
"Franciscan_MUNSN","Dax_TOUL76","7"
"Franciscan_MUNSN","Bazas_BORD3861","7"
"Franciscan_MUNSN","Pavia_FLO122","7"
"Franciscan_MUNSN","Ivrea_IVREA31","7"
"Antonite_LYO551","_CL-FD85","9"
"Antonite_LYO551","Rodez_BN1306","9"
"Antonite_LYO551","Vallumbrosan_VCE145","9"
"Antonite_LYO551","Bologna_OXF221","9"
"Antonite_LYO551","Sts. Ulrich and Afra_EBAMS17","9"
"Antonite_LYO551","Pontetetto_LUCCA603","9"
